SI,CARBONTEMPERATURE,6.60E-06
SI,O_CONT,-5.07E-06
SI,FIRSTCATCHOXYGENCONSUME,-2.67E-05
SI,L12010302,-1.26E-05
SI,TIMEOFOXYGEN,0.000109221
SI,BEFARTEMP,1.90E-06
SI,FIRSTCATCHCARBONC,0.011937543
SI,TOTALTIMEOFOXYGEN,2.52E-07
SI,L96040100,6.96E-06
SI,SCRAPWGT_COUNT,-2.77E-06
SI,MIRON_SI,0.008497111
SI,COLDPIGWGT,-7.48E-06
SI,DOWNFURNACETIMES,0.002341796
SI,MIRON_P,-0.016412859
SI,N2CONSUME,2.20E-06
SI,SCRAP_16040101,8.64E-05
SI,SCRAP_16010101,-4.99E-08
S,L12020301,-2.97E-06
S,O_CONT,4.75E-06
S,SCRAP_96053101,6.32E-07
S,HEAT_WGT,7.59E-07
S,MIRON_MN,-0.024869117
S,SCRAP_96052200,3.49E-07
S,L12010601,2.07E-07
S,SCRAP_16010101,1.51E-07
S,SCRAPWGT,3.26E-08
S,SPRAYGUNSEQ,-2.85E-07
S,LEQHEIGH,-5.32E-07
S,L96040200,1.69E-06
S,SUBLANCE_INDEPTH,-6.55E-05
S,L96053601,-5.80E-06
S,L96020400,4.88E-07
S,SCRAP_16020101,4.77E-07
S,MIRON_C,0.001179036
S,COLDPIGWGT,1.50E-07
S,SUBLANCE_AGE,1.15E-06
S,L1602010074,1.23E-06
S,L96040100,-1.11E-06
S,MIRON_TEMP,-7.88E-07
S,SCRAPWGT_COUNT,-3.90E-07
S,CARBONTEMPERATURE,1.86E-06
S,BEFARTEMP,2.33E-07
S,SUM_BO_CSM,2.72E-07
S,FURNACESEQ,-2.73E-07
S,MIRON_P,0.015964876
S,TIMEOFOXYGEN,3.01E-06
S,L12020201,6.24E-07
PB,SCRAP_16040101,9.45E-06
PB,MIRON_S,0.014623026
PB,SUBLANCE_INDEPTH,1.45E-05
PB,L96040100,-3.85E-07
PB,HEAT_WGT,1.35E-07
PB,L96040200,8.81E-07
PB,SPRAYGUNSEQ,-5.00E-08
PB,MIRON_C,0.000450545
PB,SCRAP_16010101,7.92E-08
PB,FIRSTCATCHCARBONC,0.00019296
PB,L1602010074,7.71E-07
PB,FIRSTCATCHOXYGENCONSUME,2.44E-08
PB,CARBONTEMPERATURE,2.18E-07
PB,BEFARTEMP,-5.25E-07
PB,N2CONSUME,2.04E-09
PB,DOWNFURNACETIMES,-3.90E-05
PB,FURNACESEQ,-1.38E-07
PB,TIMEOFOXYGEN,-2.83E-07
PB,TOTALTIMEOFOXYGEN,3.28E-07
PB,SCRAP_NUM,-3.64E-05
PB,SCRAP_16030101,1.42E-09
PB,L12010601,5.48E-07
PB,MIRON_MN,-0.000755584
PB,SUM_BO_CSM,1.35E-07
PB,SCRAP_96053101,-3.24E-08
PB,SCRAP_96052200,-1.68E-08
PB,TOTALOXYGENCONSUME,-8.76E-07
PB,L96053601,-5.84E-07
PB,MIRON_WGT,3.09E-09
PB,MIRON_P,-0.015852076
P,L12020301,-1.07E-06
P,MIRON_S,0.003799703
P,L12010601,-5.82E-07
P,MIRON_MN,-0.007215317
P,HEAT_WGT,1.02E-06
P,SCRAP_96052200,-5.23E-08
P,SCRAP_96053101,9.81E-08
P,L96040100,-6.12E-08
P,O_CONT,1.03E-06
P,FURNACESEQ,2.23E-07
P,L96053601,-7.17E-07
P,SCRAP_NUM,-8.06E-06
P,L12010302,-3.12E-08
P,FIRSTCATCHCARBONC,0.000753623
P,LADLESTATUS,0.000149917
P,MIRON_C,0.00054881
P,L1602010074,-1.13E-06
P,CARBONTEMPERATURE,1.64E-07
P,DOWNFURNACETIMES,-6.10E-05
P,FIRSTCATCHOXYGENCONSUME,4.89E-07
P,SPRAYGUNSEQ,-3.11E-07
P,BEFARTEMP,-1.19E-07
P,L96020400,7.01E-08
P,FIRSTCATCHCARBONP,-0.001106895
P,SCRAPWGT_COUNT,4.22E-08
P,LEQHEIGH,-1.46E-06
P,SCRAP_16040101,4.61E-07
P,TIMEOFOXYGEN,-1.01E-06
P,SCRAPWGT,-6.74E-08
P,COLDPIGWGT,2.73E-07
NI,O_CONT,2.22E-05
NI,L12020301,-1.14E-06
NI,SUBLANCE_INDEPTH,1.69E-05
NI,PERIOD,1.75E-07
NI,FIRSTCATCHOXYGENCONSUME,-1.25E-06
NI,LADLESTATUS,-0.001093091
NI,TIMEOFOXYGEN,2.47E-07
NI,SUM_BO_CSM,-5.77E-07
NI,SCRAP_16030101,3.05E-07
NI,TOTALTIMEOFOXYGEN,3.12E-06
NI,SCRAP_16010101,-4.71E-07
NI,SCRAP_16020101,2.07E-07
NI,TOTALOXYGENCONSUME,-5.00E-06
NI,C_CONT,0.004896107
NI,MIRON_S,-0.042548099
NI,MIRON_P,0.05467736
NI,DOWNFURNACETIMES,0.000828213
NI,MIRON_C,-0.000281823
NI,MIRON_MN,-0.01318434
NI,FURNACESEQ,-1.45E-06
NI,FIRSTCATCHCARBONC,-0.002554642
NI,CARBONTEMPERATURE,2.79E-06
NI,BEFARTEMP,-4.35E-06
NI,L12010601,-9.72E-08
NI,SCRAP_96053101,-4.65E-07
NI,N2CONSUME,-3.76E-07
NI,SCRAP_96052200,1.31E-07
NI,L96053601,-5.86E-06
NI,L96040100,8.17E-08
NI,MIRON_SI,-0.001080348
NB,MIRON_C,0.000171317
NB,FURNACESEQ,7.79E-08
NB,SCRAPWGT_COUNT,6.37E-08
